PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
MORENA,28,001,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,001,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,001,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,001,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,001,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,002,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,002,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,002,Andrea García García,Ana Rosa Guevara García
MORENA,28,002,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,002,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,003,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,003,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,003,Andrea García García,Ana Rosa Guevara García
MORENA,28,003,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,003,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,004,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,004,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,004,Andrea García García,Ana Rosa Guevara García
MORENA,28,004,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,004,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,005,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,005,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,005,Andrea García García,Ana Rosa Guevara García
MORENA,28,005,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,005,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,006,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,006,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,006,Andrea García García,Ana Rosa Guevara García
MORENA,28,006,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,006,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,007,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,007,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,007,Andrea García García,Ana Rosa Guevara García
MORENA,28,007,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,007,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRD,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PVEM,28,008,Eugenio Javier Hernández Flores,Rosa María Muela Morales
PT,28,008,Cendy Yarelly Robles Méndez,Aracely Zamora Pintor
MC,28,008,Andrea García García,Ana Rosa Guevara García
MORENA,28,008,Olga Patricia Sosa Ruíz,Verónica Castillo Carrera
PAN-PRI-PRD,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRI,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN-PRD,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PRI-PRD,28,008,Imelda Margarita Sanmiguel Sánchez,Gloria Ivett Bermea Vázquez
PAN,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRD,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PVEM,29,001,Sergio González Hernández,Steve Esteban del Razo Montiel
PT,29,001,Rodrigo Cuahutle Salazar,Francisco Pérez Álvarez
MC,29,001,Elsa Cordero Martínez,Teresa Guadalupe Suárez Aguilar
MORENA,29,001,José Antonio Cruz Álvarez Lima,Luis Gabino Vargas González
PAN-PRI-PRD,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRI,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRD,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI-PRD,29,001,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRD,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PVEM,29,002,Sergio González Hernández,Steve Esteban del Razo Montiel
PT,29,002,Rodrigo Cuahutle Salazar,Francisco Pérez Álvarez
MC,29,002,Elsa Cordero Martínez,Teresa Guadalupe Suárez Aguilar
MORENA,29,002,José Antonio Cruz Álvarez Lima,Luis Gabino Vargas González
PAN-PRI-PRD,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRI,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRD,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI-PRD,29,002,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRD,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PVEM,29,003,Sergio González Hernández,Steve Esteban del Razo Montiel
PT,29,003,Rodrigo Cuahutle Salazar,Francisco Pérez Álvarez
MC,29,003,Elsa Cordero Martínez,Teresa Guadalupe Suárez Aguilar
MORENA,29,003,José Antonio Cruz Álvarez Lima,Luis Gabino Vargas González
PAN-PRI-PRD,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRI,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN-PRD,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PRI-PRD,29,003,Anabell Ávalos Zempoalteca,Zonia Montiel Candaneda
PAN,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,001,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,001,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,001,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,002,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,002,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,002,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,003,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,003,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,003,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,004,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,004,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,004,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,005,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,005,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,005,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,006,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,006,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,006,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,007,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,007,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,007,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,008,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,008,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,008,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,009,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,009,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,009,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,010,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,010,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,010,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,011,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,011,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,011,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,012,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRD,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI-PRD,30,012,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM_PT_MORENA,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_PT,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PVEM_MORENA,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT_MORENA,30,012,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN,30,013,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRI,30,013,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PRD,30,013,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PVEM,30,013,Claudia Tello Espinosa,Raquel Bonilla Herrera
PT,30,013,Claudia Tello Espinosa,Raquel Bonilla Herrera
MC,30,013,Dante Alfonso Delgado Morales,Tomás Mundo Arriasa
MORENA,30,013,Claudia Tello Espinosa,Raquel Bonilla Herrera
PAN-PRI-PRD,30,013,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
PAN-PRI,30,013,Miguel Ángel Yunes Márquez,Miguel Ángel Yunes Linares
